Factorial,DataType,Before,After,Size,Duration
16918,Array,1678487583,1678487583,135352,0.002340078
16918,List,1678487583,1678487584,6902544,0.108199835
16919,Array,1678487584,1678487584,135360,0.006410122
16919,List,1678487584,1678487584,6902952,0.119149923
16920,Array,1678487584,1678487584,135368,0.002359867
16920,List,1678487584,1678487584,6903360,0.107570171
16921,Array,1678487584,1678487584,135376,0.008100033
16921,List,1678487584,1678487584,6903768,0.126820087
16922,Array,1678487584,1678487584,135384,0.003749847
16922,List,1678487584,1678487584,6904176,0.112110138
16923,Array,1678487584,1678487584,135392,0.002360106
16923,List,1678487584,1678487584,6904584,0.113430023
16924,Array,1678487584,1678487584,135400,0.005929947
16924,List,1678487584,1678487584,6904992,0.116070032
16925,Array,1678487584,1678487584,135408,0.00248003
16925,List,1678487584,1678487584,6905400,0.116369963
16926,Array,1678487584,1678487584,135416,0.005409956
16926,List,1678487584,1678487585,6905808,0.111670017
16927,Array,1678487585,1678487585,135424,0.002320051
16927,List,1678487585,1678487585,6906216,0.108439922
16928,Array,1678487585,1678487585,135432,0.005470037
16928,List,1678487585,1678487585,6906624,0.120579958
16929,Array,1678487585,1678487585,135440,0.002329826
16929,List,1678487585,1678487585,6907032,0.11018014
16930,Array,1678487585,1678487585,135448,0.002460003
16930,List,1678487585,1678487585,6907440,0.129260063
16931,Array,1678487585,1678487585,135456,0.002320051
16931,List,1678487585,1678487585,6907848,0.114539862
16932,Array,1678487585,1678487585,135464,0.014280081
16932,List,1678487585,1678487585,6908256,0.104529858
16933,Array,1678487585,1678487585,135472,0.002320051
16933,List,1678487585,1678487585,6908664,0.111269951
16934,Array,1678487585,1678487585,135480,0.002319813
16934,List,1678487585,1678487585,6909072,0.107780218
16935,Array,1678487585,1678487585,135488,0.003950119
16935,List,1678487585,1678487586,6909480,0.116999865
16936,Array,1678487586,1678487586,135496,0.002340078
16936,List,1678487586,1678487586,6909888,0.115159988
16937,Array,1678487586,1678487586,135504,0.005739927
16937,List,1678487586,1678487586,6910296,0.111379862
16938,Array,1678487586,1678487586,135512,0.002340078
16938,List,1678487586,1678487586,6910704,0.114799976
16939,Array,1678487586,1678487586,135520,0.006440163
16939,List,1678487586,1678487586,6911112,0.114989996
16940,Array,1678487586,1678487586,135528,0.002330065
16940,List,1678487586,1678487586,6911520,0.113310099
16941,Array,1678487586,1678487586,135536,0.009130001
16941,List,1678487586,1678487586,6911928,0.120980024
16942,Array,1678487586,1678487586,135544,0.002320051
16942,List,1678487586,1678487586,6912336,0.115339994
16943,Array,1678487586,1678487586,135552,0.011819839
16943,List,1678487586,1678487587,6912744,0.10529995
16944,Array,1678487587,1678487587,135560,0.002330065
16944,List,1678487587,1678487587,6913152,0.110419989
16945,Array,1678487587,1678487587,135568,0.002309799
16945,List,1678487587,1678487587,6913560,0.110130072
16946,Array,1678487587,1678487587,135576,0.003730059
16946,List,1678487587,1678487587,6913968,0.119489908
16947,Array,1678487587,1678487587,135584,0.002439976
16947,List,1678487587,1678487587,6914376,0.122040033
16948,Array,1678487587,1678487587,135592,0.005390167
16948,List,1678487587,1678487587,6914784,0.111599922
16949,Array,1678487587,1678487587,135600,0.002300024
16949,List,1678487587,1678487587,6915192,0.108089924
16950,Array,1678487587,1678487587,135608,0.005130053
16950,List,1678487587,1678487587,6915600,0.117999792
16951,Array,1678487587,1678487587,135616,0.002429962
16951,List,1678487587,1678487587,6916008,0.107890129
16952,Array,1678487587,1678487587,135624,0.002810001
16952,List,1678487587,1678487588,6916416,0.120970011
16953,Array,1678487588,1678487588,135632,0.002570152
16953,List,1678487588,1678487588,6916824,0.113999844
16954,Array,1678487588,1678487588,135640,0.011729956
16954,List,1678487588,1678487588,6917232,0.104609966
16955,Array,1678487588,1678487588,135648,0.002340078
16955,List,1678487588,1678487588,6917640,0.115029812
16956,Array,1678487588,1678487588,135656,0.002600193
16956,List,1678487588,1678487588,6918048,0.118220091
16957,Array,1678487588,1678487588,135664,0.003809929
16957,List,1678487588,1678487588,6918456,0.116019964
16958,Array,1678487588,1678487588,135672,0.002460003
16958,List,1678487588,1678487588,6918864,0.111619949
16959,Array,1678487588,1678487588,135680,0.00605011
16959,List,1678487588,1678487588,6919272,0.126670122
16960,Array,1678487588,1678487588,135688,0.004429817
16960,List,1678487588,1678487589,6919680,0.159520149
16961,Array,1678487589,1678487589,135696,0.004710197
16961,List,1678487589,1678487589,6920088,0.163670063
16962,Array,1678487589,1678487589,135704,0.008559942
16962,List,1678487589,1678487589,6920496,0.180340052
16963,Array,1678487589,1678487589,135712,0.005569935
16963,List,1678487589,1678487589,6920904,0.185570002
16964,Array,1678487589,1678487589,135720,0.005350113
16964,List,1678487589,1678487589,6921312,0.176440001
16965,Array,1678487589,1678487589,135728,0.00590992
16965,List,1678487589,1678487590,6921720,0.169839859
16966,Array,1678487590,1678487590,135736,0.005409956
16966,List,1678487590,1678487590,6922128,0.166640043
16967,Array,1678487590,1678487590,135744,0.00549984
16967,List,1678487590,1678487590,6922536,0.17730999
16968,Array,1678487590,1678487590,135752,0.021820068
16968,List,1678487590,1678487590,6922944,0.168479919
16969,Array,1678487590,1678487590,135760,0.008519888
16969,List,1678487590,1678487590,6923352,0.17750001
16970,Array,1678487590,1678487590,135768,0.005409956
16970,List,1678487590,1678487590,6923760,0.179699898
16971,Array,1678487590,1678487590,135776,0.005559921
16971,List,1678487590,1678487591,6924168,0.171819925
16972,Array,1678487591,1678487591,135784,0.005120039
16972,List,1678487591,1678487591,6924576,0.169669867
16973,Array,1678487591,1678487591,135792,0.004770041
16973,List,1678487591,1678487591,6924984,0.161390066
16974,Array,1678487591,1678487591,135800,0.00872016
16974,List,1678487591,1678487591,6925392,0.171670198
16975,Array,1678487591,1678487591,135808,0.004990101
16975,List,1678487591,1678487591,6925800,0.160969973
16976,Array,1678487591,1678487591,135816,0.004889965
16976,List,1678487591,1678487591,6926208,0.15982008
16977,Array,1678487591,1678487591,135824,0.005030155
16977,List,1678487591,1678487592,6926616,0.163029909
16978,Array,1678487592,1678487592,135832,0.004829884
16978,List,1678487592,1678487592,6927024,0.159960032
16979,Array,1678487592,1678487592,135840,0.00909996
16979,List,1678487592,1678487592,6927432,0.171139956
16980,Array,1678487592,1678487592,135848,0.004860163
16980,List,1678487592,1678487592,6927840,0.16422987
16981,Array,1678487592,1678487592,135856,0.005429983
16981,List,1678487592,1678487592,6928248,0.177360058
16982,Array,1678487592,1678487592,135864,0.004870176
16982,List,1678487592,1678487592,6928656,0.123210192
16983,Array,1678487592,1678487592,135872,0.005840063
16983,List,1678487592,1678487593,6929064,0.114680052
16984,Array,1678487593,1678487593,135880,0.002349854
16984,List,1678487593,1678487593,6929472,0.107609987
16985,Array,1678487593,1678487593,135888,0.014019966
16985,List,1678487593,1678487593,6929880,0.113549948
16986,Array,1678487593,1678487593,135896,0.002360106
16986,List,1678487593,1678487593,6930288,0.113199949
16987,Array,1678487593,1678487593,135904,0.002310038
16987,List,1678487593,1678487593,6930696,0.110590219
16988,Array,1678487593,1678487593,135912,0.003810167
16988,List,1678487593,1678487593,6931104,0.118469954
16989,Array,1678487593,1678487593,135920,0.002589941
16989,List,1678487593,1678487593,6931512,0.122269869
16990,Array,1678487593,1678487593,135928,0.005520105
16990,List,1678487593,1678487593,6931920,0.112469912
16991,Array,1678487593,1678487593,135936,0.002399921
16991,List,1678487593,1678487594,6932328,0.108690023
16992,Array,1678487594,1678487594,135944,0.005139828
16992,List,1678487594,1678487594,6932736,0.114560127
16993,Array,1678487594,1678487594,135952,0.002489805
16993,List,1678487594,1678487594,6933144,0.110389948
16994,Array,1678487594,1678487594,135960,0.007230043
16994,List,1678487594,1678487594,6933552,0.119369984
16995,Array,1678487594,1678487594,135968,0.002369881
16995,List,1678487594,1678487594,6933960,0.11461997
16996,Array,1678487594,1678487594,135976,0.011569977
16996,List,1678487594,1678487594,6934368,0.104880095
16997,Array,1678487594,1678487594,135984,0.002369881
16997,List,1678487594,1678487594,6934776,0.118030071
16998,Array,1678487594,1678487594,135992,0.002439976
16998,List,1678487594,1678487594,6935184,0.115159988
16999,Array,1678487594,1678487594,136000,0.004330158
16999,List,1678487594,1678487594,6935592,0.11417985
17000,Array,1678487594,1678487594,136008,0.002360106
17000,List,1678487594,1678487595,6936000,0.110249996
17001,Array,1678487595,1678487595,136016,0.005690098
17001,List,1678487595,1678487595,6936408,0.109349966
17002,Array,1678487595,1678487595,136024,0.0025599
17002,List,1678487595,1678487595,6936816,0.107219934
17003,Array,1678487595,1678487595,136032,0.005680084
17003,List,1678487595,1678487595,6937224,0.112730026
17004,Array,1678487595,1678487595,136040,0.002619982
17004,List,1678487595,1678487595,6937632,0.107329845
17005,Array,1678487595,1678487595,136048,0.009190083
17005,List,1678487595,1678487595,6938040,0.11785984
17006,Array,1678487595,1678487595,136056,0.002550125
17006,List,1678487595,1678487595,6938448,0.119160175
17007,Array,1678487595,1678487595,136064,0.012279987
17007,List,1678487595,1678487595,6938856,0.115809917
17008,Array,1678487595,1678487595,136072,0.00233984
17008,List,1678487595,1678487596,6939264,0.11266017
17009,Array,1678487596,1678487596,136080,0.002570152
17009,List,1678487596,1678487596,6939672,0.112949848
17010,Array,1678487596,1678487596,136088,0.003819942
17010,List,1678487596,1678487596,6940080,0.117180109
17011,Array,1678487596,1678487596,136096,0.002509832
17011,List,1678487596,1678487596,6940488,0.114109993
17012,Array,1678487596,1678487596,136104,0.005510092
17012,List,1678487596,1678487596,6940896,0.112040043
17013,Array,1678487596,1678487596,136112,0.003920078
17013,List,1678487596,1678487596,6941304,0.11364007
17014,Array,1678487596,1678487596,136120,0.005069971
17014,List,1678487596,1678487596,6941712,0.113010168
17015,Array,1678487596,1678487596,136128,0.002320051
17015,List,1678487596,1678487596,6942120,0.12334013
17016,Array,1678487596,1678487596,136136,0.00736022
17016,List,1678487596,1678487596,6942528,0.118980169
17017,Array,1678487596,1678487596,136144,0.002610207
17017,List,1678487596,1678487597,6942936,0.108750105
17018,Array,1678487597,1678487597,136152,0.014230013
17018,List,1678487597,1678487597,6943344,0.113189936
17019,Array,1678487597,1678487597,136160,0.002330065
17019,List,1678487597,1678487597,6943752,0.110150099
17020,Array,1678487597,1678487597,136168,0.002549887
17020,List,1678487597,1678487597,6944160,0.114780188
17021,Array,1678487597,1678487597,136176,0.003450155
17021,List,1678487597,1678487597,6944568,0.11616993
17022,Array,1678487597,1678487597,136184,0.002319813
17022,List,1678487597,1678487597,6944976,0.113120079
17023,Array,1678487597,1678487597,136192,0.005349874
17023,List,1678487597,1678487597,6945384,0.121000051
17024,Array,1678487597,1678487597,136200,0.002330065
17024,List,1678487597,1678487597,6945792,0.108809948
17025,Array,1678487597,1678487597,136208,0.005669832
17025,List,1678487597,1678487598,6946200,0.116300106
17026,Array,1678487598,1678487598,136216,0.002359867
17026,List,1678487598,1678487598,6946608,0.109300137
17027,Array,1678487598,1678487598,136224,0.008540154
17027,List,1678487598,1678487598,6947016,0.121469975
17028,Array,1678487598,1678487598,136232,0.002330065
17028,List,1678487598,1678487598,6947424,0.117310047
17029,Array,1678487598,1678487598,136240,0.010710001
17029,List,1678487598,1678487598,6947832,0.104319811
17030,Array,1678487598,1678487598,136248,0.002570152
17030,List,1678487598,1678487598,6948240,0.110550165
17031,Array,1678487598,1678487598,136256,0.002469778
17031,List,1678487598,1678487598,6948648,0.112930059
17032,Array,1678487598,1678487598,136264,0.003749847
17032,List,1678487598,1678487598,6949056,0.127720118
17033,Array,1678487598,1678487598,136272,0.002509832
17033,List,1678487598,1678487598,6949464,0.110270023
17034,Array,1678487598,1678487598,136280,0.005729914
17034,List,1678487598,1678487599,6949872,0.111089945
17035,Array,1678487599,1678487599,136288,0.002320051
17035,List,1678487599,1678487599,6950280,0.108040094
17036,Array,1678487599,1678487599,136296,0.005710125
17036,List,1678487599,1678487599,6950688,0.114330053
17037,Array,1678487599,1678487599,136304,0.002320051
17037,List,1678487599,1678487599,6951096,0.109380007
17038,Array,1678487599,1678487599,136312,0.008239985
17038,List,1678487599,1678487599,6951504,0.120349884
17039,Array,1678487599,1678487599,136320,0.002350092
17039,List,1678487599,1678487599,6951912,0.109869957
17040,Array,1678487599,1678487599,136328,0.009079933
17040,List,1678487599,1678487599,6952320,0.118089914
17041,Array,1678487599,1678487599,136336,0.004829884
17041,List,1678487599,1678487599,6952728,0.112790108
17042,Array,1678487599,1678487599,136344,0.002429962
17042,List,1678487599,1678487600,6953136,0.111709833
17043,Array,1678487600,1678487600,136352,0.003770113
17043,List,1678487600,1678487600,6953544,0.119679928
17044,Array,1678487600,1678487600,136360,0.002439976
17044,List,1678487600,1678487600,6953952,0.117269993
17045,Array,1678487600,1678487600,136368,0.006249905
17045,List,1678487600,1678487600,6954360,0.112799883
17046,Array,1678487600,1678487600,136376,0.002390146
17046,List,1678487600,1678487600,6954768,0.108009815
17047,Array,1678487600,1678487600,136384,0.006710052
17047,List,1678487600,1678487600,6955176,0.117379904
17048,Array,1678487600,1678487600,136392,0.002389908
17048,List,1678487600,1678487600,6955584,0.110179901
17049,Array,1678487600,1678487600,136400,0.00703001
17049,List,1678487600,1678487600,6955992,0.129080057
17050,Array,1678487600,1678487600,136408,0.00233984
17050,List,1678487600,1678487601,6956400,0.111109972
17051,Array,1678487601,1678487601,136416,0.002629995
17051,List,1678487601,1678487601,6956808,0.107969999
17052,Array,1678487601,1678487601,136424,0.006530046
17052,List,1678487601,1678487601,6957216,0.130859852
17053,Array,1678487601,1678487601,136432,0.002419949
17053,List,1678487601,1678487601,6957624,0.110820055
17054,Array,1678487601,1678487601,136440,0.005559921
17054,List,1678487601,1678487601,6958032,0.115420103
17055,Array,1678487601,1678487601,136448,0.002390146
17055,List,1678487601,1678487601,6958440,0.111510038
17056,Array,1678487601,1678487601,136456,0.005680084
17056,List,1678487601,1678487601,6958848,0.113790035
17057,Array,1678487601,1678487601,136464,0.002329826
17057,List,1678487601,1678487601,6959256,0.114400148
17058,Array,1678487601,1678487601,136472,0.002469778
17058,List,1678487601,1678487601,6959664,0.12018013
17059,Array,1678487601,1678487601,136480,0.003949881
17059,List,1678487601,1678487602,6960072,0.114069939
17060,Array,1678487602,1678487602,136488,0.002609968
17060,List,1678487602,1678487602,6960480,0.119470119
17061,Array,1678487602,1678487602,136496,0.005439997
17061,List,1678487602,1678487602,6960888,0.112810135
17062,Array,1678487602,1678487602,136504,0.002379894
17062,List,1678487602,1678487602,6961296,0.108920097
17063,Array,1678487602,1678487602,136512,0.005079985
17063,List,1678487602,1678487602,6961704,0.116840124
17064,Array,1678487602,1678487602,136520,0.0025599
17064,List,1678487602,1678487602,6962112,0.114330053
17065,Array,1678487602,1678487602,136528,0.002679825
17065,List,1678487602,1678487602,6962520,0.122320175
17066,Array,1678487602,1678487602,136536,0.00248003
17066,List,1678487602,1678487602,6962928,0.159780025
17067,Array,1678487602,1678487602,136544,0.004469872
17067,List,1678487602,1678487603,6963336,0.176310062
17068,Array,1678487603,1678487603,136552,0.018929958
17068,List,1678487603,1678487603,6963744,0.161989927
17069,Array,1678487603,1678487603,136560,0.005609989
17069,List,1678487603,1678487603,6964152,0.178200006
17070,Array,1678487603,1678487603,136568,0.005420208
17070,List,1678487603,1678487603,6964560,0.174599886
17071,Array,1678487603,1678487603,136576,0.005409956
17071,List,1678487603,1678487603,6964968,0.175780058
17072,Array,1678487603,1678487603,136584,0.005470037
17072,List,1678487603,1678487604,6965376,0.174319983
17073,Array,1678487604,1678487604,136592,0.005399942
17073,List,1678487604,1678487604,6965784,0.186919928
17074,Array,1678487604,1678487604,136600,0.005409956
17074,List,1678487604,1678487604,6966192,0.171960115
17075,Array,1678487604,1678487604,136608,0.008290052
17075,List,1678487604,1678487604,6966600,0.183880091
17076,Array,1678487604,1678487604,136616,0.00564003
17076,List,1678487604,1678487604,6967008,0.174619913
17077,Array,1678487604,1678487604,136624,0.004780054
17077,List,1678487604,1678487604,6967416,0.176159859
17078,Array,1678487604,1678487604,136632,0.005470037
17078,List,1678487604,1678487605,6967824,0.17215991
17079,Array,1678487605,1678487605,136640,0.004780054
17079,List,1678487605,1678487605,6968232,0.165099859
17080,Array,1678487605,1678487605,136648,0.018519878
17080,List,1678487605,1678487605,6968640,0.169280052
17081,Array,1678487605,1678487605,136656,0.004809856
17081,List,1678487605,1678487605,6969048,0.159950018
17082,Array,1678487605,1678487605,136664,0.004940033
17082,List,1678487605,1678487605,6969456,0.16711998
17083,Array,1678487605,1678487605,136672,0.004850149
17083,List,1678487605,1678487606,6969864,0.174880028
17084,Array,1678487606,1678487606,136680,0.005670071
17084,List,1678487606,1678487606,6970272,0.154900074
17085,Array,1678487606,1678487606,136688,0.009130001
17085,List,1678487606,1678487606,6970680,0.168829918
17086,Array,1678487606,1678487606,136696,0.004859924
17086,List,1678487606,1678487606,6971088,0.161159992
17087,Array,1678487606,1678487606,136704,0.004810095
17087,List,1678487606,1678487606,6971496,0.162170172
17088,Array,1678487606,1678487606,136712,0.004820108
17088,List,1678487606,1678487606,6971904,0.148890018
17089,Array,1678487606,1678487606,136720,0.005010128
17089,List,1678487606,1678487606,6972312,0.113960028
17090,Array,1678487606,1678487606,136728,0.002560139
17090,List,1678487606,1678487607,6972720,0.116019964
17091,Array,1678487607,1678487607,136736,0.013789892
17091,List,1678487607,1678487607,6973128,0.112979889
17092,Array,1678487607,1678487607,136744,0.002370119
17092,List,1678487607,1678487607,6973536,0.111849785
17093,Array,1678487607,1678487607,136752,0.00248003
17093,List,1678487607,1678487607,6973944,0.127880096
17094,Array,1678487607,1678487607,136760,0.002389908
17094,List,1678487607,1678487607,6974352,0.119040012
17095,Array,1678487607,1678487607,136768,0.002499819
17095,List,1678487607,1678487607,6974760,0.113440037
17096,Array,1678487607,1678487607,136776,0.005779982
17096,List,1678487607,1678487607,6975168,0.116209984
17097,Array,1678487607,1678487607,136784,0.002409935
17097,List,1678487607,1678487607,6975576,0.109879971
17098,Array,1678487607,1678487607,136792,0.005270004
17098,List,1678487607,1678487608,6975984,0.116980076
17099,Array,1678487608,1678487608,136800,0.002470016
17099,List,1678487608,1678487608,6976392,0.128050089
17100,Array,1678487608,1678487608,136808,0.009809971
17100,List,1678487608,1678487608,6976800,0.10717988
17101,Array,1678487608,1678487608,136816,0.002549887
17101,List,1678487608,1678487608,6977208,0.116880178
17102,Array,1678487608,1678487608,136824,0.002440214
17102,List,1678487608,1678487608,6977616,0.12315011
17103,Array,1678487608,1678487608,136832,0.003619909
17103,List,1678487608,1678487608,6978024,0.117380142
17104,Array,1678487608,1678487608,136840,0.002540112
17104,List,1678487608,1678487608,6978432,0.114289999
17105,Array,1678487608,1678487608,136848,0.005879879
17105,List,1678487608,1678487608,6978840,0.115309954
17106,Array,1678487608,1678487608,136856,0.0025599
17106,List,1678487608,1678487609,6979248,0.109460115
17107,Array,1678487609,1678487609,136864,0.005949974
17107,List,1678487609,1678487609,6979656,0.124689817
17108,Array,1678487609,1678487609,136872,0.002449989
17108,List,1678487609,1678487609,6980064,0.116369963
17109,Array,1678487609,1678487609,136880,0.009769917
17109,List,1678487609,1678487609,6980472,0.104589939
17110,Array,1678487609,1678487609,136888,0.002660036
17110,List,1678487609,1678487609,6980880,0.114409924
17111,Array,1678487609,1678487609,136896,0.002390146
17111,List,1678487609,1678487609,6981288,0.119920015
17112,Array,1678487609,1678487609,136904,0.002609968
17112,List,1678487609,1678487609,6981696,0.117439985
17113,Array,1678487609,1678487609,136912,0.002500057
17113,List,1678487609,1678487609,6982104,0.117810011
17114,Array,1678487609,1678487609,136920,0.005570173
17114,List,1678487609,1678487609,6982512,0.115939856
17115,Array,1678487609,1678487609,136928,0.002409935
17115,List,1678487609,1678487610,6982920,0.111040115
17116,Array,1678487610,1678487610,136936,0.005340099
17116,List,1678487610,1678487610,6983328,0.122790098
17117,Array,1678487610,1678487610,136944,0.002360106
17117,List,1678487610,1678487610,6983736,0.118390083
17118,Array,1678487610,1678487610,136952,0.01244998
17118,List,1678487610,1678487610,6984144,0.113550186
17119,Array,1678487610,1678487610,136960,0.002629995
17119,List,1678487610,1678487610,6984552,0.117539883
17120,Array,1678487610,1678487610,136968,0.002350092
17120,List,1678487610,1678487610,6984960,0.120989799
17121,Array,1678487610,1678487610,136976,0.004070044
17121,List,1678487610,1678487610,6985368,0.117660046
17122,Array,1678487610,1678487610,136984,0.002389908
17122,List,1678487610,1678487610,6985776,0.115720034
17123,Array,1678487610,1678487610,136992,0.004949808
17123,List,1678487610,1678487611,6986184,0.113690138
17124,Array,1678487611,1678487611,137000,0.002360106
17124,List,1678487611,1678487611,6986592,0.114949942
17125,Array,1678487611,1678487611,137008,0.005729914
17125,List,1678487611,1678487611,6987000,0.126430035
17126,Array,1678487611,1678487611,137016,0.002340078
17126,List,1678487611,1678487611,6987408,0.115610123
17127,Array,1678487611,1678487611,137024,0.014959812
17127,List,1678487611,1678487611,6987816,0.124660015
17128,Array,1678487611,1678487611,137032,0.002370119
17128,List,1678487611,1678487611,6988224,0.116819859
17129,Array,1678487611,1678487611,137040,0.002350092
17129,List,1678487611,1678487611,6988632,0.126209974
17130,Array,1678487611,1678487611,137048,0.003890038
17130,List,1678487611,1678487611,6989040,0.118590117
17131,Array,1678487611,1678487611,137056,0.002369881
17131,List,1678487611,1678487612,6989448,0.11187005
17132,Array,1678487612,1678487612,137064,0.006139994
17132,List,1678487612,1678487612,6989856,0.120210171
17133,Array,1678487612,1678487612,137072,0.002359867
17133,List,1678487612,1678487612,6990264,0.112260103
17134,Array,1678487612,1678487612,137080,0.011919975
17134,List,1678487612,1678487612,6990672,0.113059998
17135,Array,1678487612,1678487612,137088,0.002419949
17135,List,1678487612,1678487612,6991080,0.117990017
17136,Array,1678487612,1678487612,137096,0.002389908
17136,List,1678487612,1678487612,6991488,0.127420187
17137,Array,1678487612,1678487612,137104,0.003960133
17137,List,1678487612,1678487612,6991896,0.118510008
17138,Array,1678487612,1678487612,137112,0.002379894
17138,List,1678487612,1678487612,6992304,0.115639925
17139,Array,1678487612,1678487612,137120,0.005929947
17139,List,1678487612,1678487613,6992712,0.114860058
17140,Array,1678487613,1678487613,137128,0.002389908
17140,List,1678487613,1678487613,6993120,0.109329939
17141,Array,1678487613,1678487613,137136,0.006269932
17141,List,1678487613,1678487613,6993528,0.123350143
17142,Array,1678487613,1678487613,137144,0.002360106
17142,List,1678487613,1678487613,6993936,0.110660076
17143,Array,1678487613,1678487613,137152,0.005350113
17143,List,1678487613,1678487613,6994344,0.124160051
17144,Array,1678487613,1678487613,137160,0.002370119
17144,List,1678487613,1678487613,6994752,0.117879868
17145,Array,1678487613,1678487613,137168,0.002570152
17145,List,1678487613,1678487613,6995160,0.126880169
17146,Array,1678487613,1678487613,137176,0.004559994
17146,List,1678487613,1678487613,6995568,0.118480206
17147,Array,1678487613,1678487613,137184,0.002340078
17147,List,1678487613,1678487614,6995976,0.112349987
17148,Array,1678487614,1678487614,137192,0.006279945
17148,List,1678487614,1678487614,6996384,0.116100073
17149,Array,1678487614,1678487614,137200,0.002360106
17149,List,1678487614,1678487614,6996792,0.118360043
17150,Array,1678487614,1678487614,137208,0.006519794
17150,List,1678487614,1678487614,6997200,0.120100021
17151,Array,1678487614,1678487614,137216,0.002460003
17151,List,1678487614,1678487614,6997608,0.112890005
17152,Array,1678487614,1678487614,137224,0.002369881
17152,List,1678487614,1678487614,6998016,0.112869978
17153,Array,1678487614,1678487614,137232,0.004800081
17153,List,1678487614,1678487614,6998424,0.114229918
17154,Array,1678487614,1678487614,137240,0.002460003
17154,List,1678487614,1678487614,6998832,0.115829945
17155,Array,1678487614,1678487614,137248,0.005569935
17155,List,1678487614,1678487614,6999240,0.114779949
17156,Array,1678487614,1678487614,137256,0.002350092
17156,List,1678487614,1678487615,6999648,0.109730005
17157,Array,1678487615,1678487615,137264,0.002579927
17157,List,1678487615,1678487615,7000056,0.128890038
17158,Array,1678487615,1678487615,137272,0.004750013
17158,List,1678487615,1678487615,7000464,0.118510008
17159,Array,1678487615,1678487615,137280,0.005970001
17159,List,1678487615,1678487615,7000872,0.122539997
17160,Array,1678487615,1678487615,137288,0.002409935
17160,List,1678487615,1678487615,7001280,0.119119883
17161,Array,1678487615,1678487615,137296,0.002419949
17161,List,1678487615,1678487615,7001688,0.123260021
17162,Array,1678487615,1678487615,137304,0.00406003
17162,List,1678487615,1678487615,7002096,0.119220018
17163,Array,1678487615,1678487615,137312,0.002379894
17163,List,1678487615,1678487615,7002504,0.115639925
17164,Array,1678487615,1678487615,137320,0.00545001
17164,List,1678487615,1678487616,7002912,0.11529994
17165,Array,1678487616,1678487616,137328,0.002389908
17165,List,1678487616,1678487616,7003320,0.113029957
17166,Array,1678487616,1678487616,137336,0.005769968
17166,List,1678487616,1678487616,7003728,0.12195015
17167,Array,1678487616,1678487616,137344,0.002439976
17167,List,1678487616,1678487616,7004136,0.110490084
17168,Array,1678487616,1678487616,137352,0.006370068
17168,List,1678487616,1678487616,7004544,0.125310183
17169,Array,1678487616,1678487616,137360,0.002460003
17169,List,1678487616,1678487616,7004952,0.117140055
17170,Array,1678487616,1678487616,137368,0.002340078
17170,List,1678487616,1678487616,7005360,0.13270998
17171,Array,1678487616,1678487616,137376,0.006799936
17171,List,1678487616,1678487616,7005768,0.170329809
17172,Array,1678487616,1678487617,137384,0.005460024
17172,List,1678487617,1678487617,7006176,0.173599958
17173,Array,1678487617,1678487617,137392,0.005519867
17173,List,1678487617,1678487617,7006584,0.200289965
17174,Array,1678487617,1678487617,137400,0.005599976
17174,List,1678487617,1678487617,7006992,0.197390079
17175,Array,1678487617,1678487617,137408,0.00549984
17175,List,1678487617,1678487617,7007400,0.170120001
17176,Array,1678487617,1678487617,137416,0.01354003
17176,List,1678487617,1678487617,7007808,0.180700064
17177,Array,1678487617,1678487617,137424,0.00564003
17177,List,1678487617,1678487618,7008216,0.18249011
17178,Array,1678487618,1678487618,137432,0.005710125
17178,List,1678487618,1678487618,7008624,0.181529999
17179,Array,1678487618,1678487618,137440,0.005660057
17179,List,1678487618,1678487618,7009032,0.192820072
17180,Array,1678487618,1678487618,137448,0.005649805
17180,List,1678487618,1678487618,7009440,0.179049969
17181,Array,1678487618,1678487618,137456,0.004820108
17181,List,1678487618,1678487618,7009848,0.200950146
17182,Array,1678487618,1678487618,137464,0.004849911
17182,List,1678487618,1678487619,7010256,0.177439928
17183,Array,1678487619,1678487619,137472,0.005049944
17183,List,1678487619,1678487619,7010664,0.17888999
17184,Array,1678487619,1678487619,137480,0.004939795
17184,List,1678487619,1678487619,7011072,0.177610159
17185,Array,1678487619,1678487619,137488,0.004860163
17185,List,1678487619,1678487619,7011480,0.168009996
17186,Array,1678487619,1678487619,137496,0.004980087
17186,List,1678487619,1678487619,7011888,0.180749893
17187,Array,1678487619,1678487619,137504,0.004889965
17187,List,1678487619,1678487620,7012296,0.19020009
17188,Array,1678487620,1678487620,137512,0.024380207
17188,List,1678487620,1678487620,7012704,0.151170015
17189,Array,1678487620,1678487620,137520,0.00522995
17189,List,1678487620,1678487620,7013112,0.171370029
17190,Array,1678487620,1678487620,137528,0.005079985
17190,List,1678487620,1678487620,7013520,0.168420076
17191,Array,1678487620,1678487620,137536,0.004809856
17191,List,1678487620,1678487620,7013928,0.152950048
17192,Array,1678487620,1678487620,137544,0.002640009
17192,List,1678487620,1678487620,7014336,0.127580166
17193,Array,1678487620,1678487620,137552,0.004590034
17193,List,1678487620,1678487620,7014744,0.121420145
17194,Array,1678487620,1678487620,137560,0.002340078
17194,List,1678487620,1678487621,7015152,0.110239983
17195,Array,1678487621,1678487621,137568,0.007289886
17195,List,1678487621,1678487621,7015560,0.126349926
17196,Array,1678487621,1678487621,137576,0.002500057
17196,List,1678487621,1678487621,7015968,0.127799988
17197,Array,1678487621,1678487621,137584,0.002409935
